seasonal adjustment and actual figures	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	2020M03	
Seasonally adjusted	Odder	335.9	345.5	351.1	345.4	347.0	352.9	349.5	356.6	354.6	315.8	304.1	306.8	303.2	303.9	303.4	303.5	299.3	291.2	291.9	295.1	296.8	297.9	301.3	307.2	310.6	292.5	331.1
Seasonally adjusted	Randers	1906.3	1881.8	1936.3	1887.5	1867.3	1853.0	1826.0	1807.9	1792.8	1785.9	1760.2	1755.3	1749.6	1781.0	1797.3	1788.2	1780.7	1790.1	1822.4	1771.5	1758.2	1748.1	1761.3	1753.1	1741.3	1701.2	1964.6
Seasonally adjusted	Samsø	80.6	78.9	77.7	78.8	73.8	72.1	72.1	75.2	78.6	79.4	80.2	81.7	83.4	74.4	64.2	59.7	69.6	67.0	69.0	67.6	66.7	75.5	76.6	66.9	63.4	64.4	66.8
Seasonally adjusted	Silkeborg	1506.2	1475.4	1498.0	1471.8	1443.6	1439.0	1466.4	1453.6	1412.3	1399.6	1399.1	1414.0	1414.8	1405.2	1404.0	1407.9	1422.7	1425.1	1423.3	1430.4	1434.5	1438.1	1432.4	1423.4	1390.8	1414.0	1671.6
Seasonally adjusted	Skanderborg	707.0	706.7	697.3	698.1	698.6	692.7	696.1	710.6	718.9	714.9	702.1	696.2	694.9	689.6	690.3	704.8	698.3	709.1	708.4	705.6	707.3	708.5	727.5	750.5	734.1	751.4	823.8
Seasonally adjusted	Syddjurs	655.7	636.2	659.0	669.9	672.6	676.9	666.3	650.5	650.7	596.5	644.0	647.1	634.1	625.0	612.4	609.7	626.2	620.1	623.6	642.0	683.6	648.1	623.1	611.7	607.4	599.6	666.8
Seasonally adjusted	Aarhus	7818.5	7788.5	7818.4	7768.9	7747.4	7716.6	7825.9	7876.9	7772.8	7731.0	7805.9	7799.1	7801.1	7761.1	7881.3	7782.3	7943.9	8029.1	8222.2	8286.8	8025.2	8020.2	8002.6	7975.5	7984.8	8023.4	8986.9
Seasonally adjusted	Province Vestjylland	6527.5	6470.1	6554.6	6410.3	6334.3	6334.5	6287.8	6259.6	6259.8	6209.5	6092.3	6113.5	6029.6	6030.2	6002.4	6060.1	6023.8	6103.0	6130.8	6083.6	6096.0	6071.1	6148.4	6139.4	6095.8	5871.8	6585.9
Seasonally adjusted	Herning	1603.5	1581.9	1588.3	1566.0	1545.4	1553.1	1526.5	1536.8	1528.6	1502.7	1495.4	1476.6	1453.9	1440.1	1413.5	1418.8	1423.0	1439.5	1428.1	1421.0	1430.4	1436.1	1445.1	1453.3	1472.6	1330.7	1564.8
Seasonally adjusted	Holstebro	820.1	794.9	778.5	731.0	707.2	703.8	713.7	733.9	744.1	737.7	697.8	718.2	709.7	723.7	737.5	746.3	734.1	738.6	723.6	730.1	739.3	735.2	762.3	777.7	761.3	742.8	819.5
Seasonally adjusted	Ikast-Brande	725.9	740.4	759.5	758.5	735.7	710.9	706.6	686.3	672.2	643.8	641.6	630.2	636.1	636.4	628.7	630.4	628.0	639.2	652.0	643.0	646.0	647.8	644.5	639.3	628.6	622.6	677.4
Seasonally adjusted	Lemvig	283.1	269.2	259.4	249.0	233.4	245.3	258.2	246.3	246.4	249.5	247.4	261.9	260.1	252.8	250.8	249.1	250.9	250.6	250.0	249.4	259.3	246.5	240.9	242.5	241.7	248.8	279.1
Seasonally adjusted	Ringkøbing-Skjern	668.5	686.9	714.3	692.2	713.6	738.4	688.4	685.3	695.4	729.5	723.2	722.5	686.4	669.3	676.0	694.4	681.5	692.4	692.5	704.7	716.1	704.7	715.3	727.8	722.0	730.1	777.1
Seasonally adjusted	Skive	653.8	637.0	648.3	648.2	639.4	627.9	650.6	625.2	621.1	615.0	583.1	590.0	569.7	545.8	516.7	533.1	526.4	554.3	580.2	546.2	522.0	513.6	527.3	510.2	510.5	504.6	557.4
Seasonally adjusted	Struer	324.6	335.5	337.7	332.2	324.3	319.1	323.8	321.4	326.6	318.2	314.1	325.9	334.1	353.9	355.0	356.2	353.7	355.3	364.9	345.1	348.6	351.5	359.0	351.1	335.1	313.3	338.3
Seasonally adjusted	Viborg	1448.0	1424.3	1468.5	1433.1	1435.4	1435.8	1420.0	1424.3	1425.4	1413.1	1389.7	1388.3	1379.7	1408.1	1424.1	1431.8	1426.3	1433.0	1439.4	1444.0	1434.3	1435.8	1454.0	1437.5	1423.9	1378.9	1572.5
Seasonally adjusted	Region Nordjylland	12550.5	12447.8	12851.9	12699.8	12514.9	12378.2	12278.7	12263.9	12065.5	11970.5	11748.0	11524.7	11383.2	11456.4	11409.3	11332.8	11383.0	11587.7	11775.2	11726.5	11633.8	11617.6	11679.8	11717.5	11679.7	11588.5	13480.9
Seasonally adjusted	Province Nordjylland	12550.5	12447.8	12851.9	12699.8	12514.9	12378.2	12278.7	12263.9	12065.5	11970.5	11748.0	11524.7	11383.2	11456.4	11409.3	11332.8	11383.0	11587.7	11775.2	11726.5	11633.8	11617.6	11679.8	11717.5	11679.7	11588.5	13480.9
Seasonally adjusted	Brønderslev	680.0	665.2	692.4	703.2	707.7	675.4	658.7	659.4	644.7	657.5	662.5	641.0	598.7	613.8	600.6	603.5	597.3	611.1	616.2	616.7	623.5	631.6	619.4	624.1	622.4	623.0	742.2
Seasonally adjusted	Frederikshavn	1291.3	1268.7	1315.3	1293.8	1244.3	1203.7	1211.4	1233.8	1219.4	1206.3	1162.2	1131.5	1091.7	1147.4	1124.3	1103.6	1117.2	1105.6	1097.2	1104.2	1099.9	1096.7	1086.5	1099.6	1078.5	1053.1	1250.9
Seasonally adjusted	Hjørring	1360.6	1361.4	1432.2	1365.1	1337.6	1294.9	1260.4	1273.5	1254.1	1200.8	1159.8	1142.7	1146.2	1144.1	1140.8	1145.8	1144.6	1193.4	1227.2	1200.7	1189.3	1198.4	1210.3	1203.0	1195.3	1177.6	1388.2
Seasonally adjusted	Jammerbugt	658.1	640.5	649.5	610.0	581.8	602.1	629.6	616.9	596.4	590.9	581.1	576.7	566.7	563.7	535.4	511.3	541.7	560.4	559.7	573.2	582.3	599.4	605.5	611.6	617.5	557.5	683.3
Seasonally adjusted	Læsø	40.3	41.9	43.2	42.2	44.9	41.8	41.0	45.5	48.4	47.6	46.6	44.5	43.0	43.4	41.2	32.8	36.1	40.9	39.7	45.9	40.1	37.9	39.3	40.7	36.4	37.8	52.3
Seasonally adjusted	Mariagerfjord	789.2	782.3	811.1	803.7	781.2	769.8	780.0	777.8	785.0	764.3	745.5	738.8	738.1	747.4	748.1	759.0	769.4	778.8	740.2	720.7	715.5	722.5	727.0	738.5	732.2	715.7	824.6
Seasonally adjusted	Morsø	288.6	290.5	316.6	304.0	316.1	311.1	315.5	300.5	284.7	310.0	299.7	285.7	273.8	276.5	273.7	268.6	266.2	276.8	270.7	271.0	272.9	258.9	273.1	272.0	272.4	267.5	338.4
Seasonally adjusted	Rebild	503.3	488.5	487.1	481.4	463.9	461.4	444.8	449.2	449.9	445.5	429.8	417.1	441.2	446.8	443.4	433.6	435.7	435.5	447.9	452.7	445.9	449.2	471.8	474.8	479.9	493.8	553.3
Seasonally adjusted	Thisted	635.2	630.1	642.0	667.7	667.7	657.2	639.2	629.8	619.5	620.0	622.5	621.3	626.3	638.9	653.7	635.4	634.1	632.8	647.5	648.9	668.5	665.5	667.2	675.4	642.3	630.4	777.4
Seasonally adjusted	Vesthimmerlands	729.7	690.7	738.2	726.1	707.1	698.4	672.6	692.7	694.1	706.6	670.5	636.0	653.6	653.1	654.7	660.9	672.4	690.7	681.5	700.2	680.8	673.6	666.8	659.0	649.3	649.0	773.1
Seasonally adjusted	Aalborg	5574.4	5588.0	5724.1	5702.5	5662.5	5662.4	5625.6	5584.7	5469.3	5421.0	5367.8	5289.5	5203.6	5181.2	5193.5	5178.4	5168.3	5261.6	5447.4	5392.4	5315.2	5283.8	5312.8	5318.8	5353.6	5383.0	6097.2
Seasonally adjusted	Unknown municipality	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Seasonally adjusted	Abroad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
