sex	age	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Total	25-29 years	Aalborg	10.0	10.5	10.0	9.4	8.9	9.9	13.2	12.4	10.7	10.5	9.8	9.2	9.7	10.3	9.8	8.8	8.3	9.5	13.3	12.8	11.0	10.8	10.6	10.3	10.7	11.3
Total	25-29 years	Unknown municipality	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Total	25-29 years	Abroad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Total	30-39 years	Region Hovedstaden	5.3	5.2	5.1	4.8	4.8	4.7	4.5	4.8	4.7	4.7	4.7	4.7	5.0	4.9	4.9	4.5	4.6	4.6	4.4	4.7	4.6	4.6	4.6	4.7	4.9	4.9
Total	30-39 years	Province Byen København	5.3	5.2	5.1	4.8	4.8	4.8	4.8	5.0	4.8	4.9	4.8	4.8	5.0	5.0	5.0	4.6	4.7	4.8	4.7	5.0	4.8	4.8	4.8	4.8	5.1	5.1
Total	30-39 years	Copenhagen	5.4	5.3	5.2	4.9	4.9	5.0	4.9	5.1	4.9	5.0	4.9	4.9	5.2	5.1	5.1	4.8	4.9	5.0	4.9	5.2	5.0	5.0	5.0	5.1	5.3	5.3
Total	30-39 years	Frederiksberg	5.0	4.9	4.8	4.6	4.6	4.4	4.4	4.4	4.3	4.3	4.3	4.3	4.6	4.4	4.2	3.9	3.8	4.0	4.2	4.1	4.0	3.8	3.6	3.8	3.9	4.0
Total	30-39 years	Dragør	4.0	3.2	3.6	3.4	3.6	3.5	3.6	3.7	3.4	2.6	2.6	2.4	2.9	2.7	3.0	3.2	4.0	4.0	3.3	3.0	3.1	2.9	3.2	3.2	3.0	2.8
Total	30-39 years	Tårnby	4.5	4.3	4.2	3.8	3.8	3.9	3.7	3.5	3.6	3.6	3.6	3.7	4.0	3.9	3.7	3.7	3.8	3.8	3.6	3.7	3.4	3.6	3.6	3.8	4.1	3.8
Total	30-39 years	Province Københavns omegn	5.5	5.6	5.4	5.2	5.3	5.1	4.6	5.0	5.1	5.0	5.0	5.0	5.3	5.3	5.3	4.9	4.9	5.0	4.5	4.8	4.8	4.7	4.7	4.7	5.0	5.0
Total	30-39 years	Albertslund	7.6	7.8	7.8	7.6	7.4	6.8	5.9	6.4	6.9	7.3	7.1	7.4	7.9	7.6	7.8	7.2	7.4	7.6	6.1	6.8	7.1	7.0	6.7	6.4	6.7	6.8
Total	30-39 years	Ballerup	4.5	4.7	4.3	4.0	4.3	4.4	4.1	4.3	4.7	4.5	4.4	4.2	4.6	4.8	4.7	4.2	4.4	4.5	3.9	4.3	4.3	4.0	3.9	4.1	4.5	4.5
Total	30-39 years	Brøndby	9.1	9.2	9.3	9.1	9.2	8.8	7.9	8.6	8.5	8.7	8.7	8.3	8.5	8.6	8.8	8.0	8.0	8.2	7.2	7.6	7.8	7.5	7.8	7.9	8.6	8.7
Total	30-39 years	Gentofte	4.4	4.4	4.3	4.1	4.1	3.9	3.7	3.7	3.6	3.5	3.8	3.7	4.3	4.3	4.3	3.7	3.7	3.6	3.5	3.6	3.5	3.5	3.6	3.6	3.9	3.6
Total	30-39 years	Gladsaxe	4.8	5.1	5.0	4.8	5.0	4.8	4.5	4.6	4.9	4.6	4.5	4.3	4.5	4.6	4.5	4.2	4.3	4.2	3.7	4.0	4.0	4.0	3.9	3.9	4.2	4.2
Total	30-39 years	Glostrup	5.4	5.8	5.7	5.4	5.5	5.2	5.1	5.2	5.2	4.7	4.7	4.8	5.0	4.7	4.9	4.3	4.1	4.3	4.1	4.5	4.7	4.4	4.3	4.5	4.5	5.0
Total	30-39 years	Herlev	4.8	4.6	4.5	4.2	4.3	4.2	3.7	4.2	4.2	3.8	4.0	4.1	4.5	4.5	4.4	3.7	4.2	4.0	3.3	3.3	3.4	3.4	3.4	3.5	3.7	3.5
Total	30-39 years	Hvidovre	4.4	4.6	4.4	3.8	4.0	3.9	3.6	4.0	4.0	3.9	3.8	3.9	4.1	4.0	4.1	4.0	4.5	4.5	4.5	4.5	4.5	4.4	4.5	4.2	4.7	4.6
Total	30-39 years	Høje-Taastrup	6.5	6.6	6.5	6.2	6.1	6.0	5.2	6.0	5.8	5.8	6.1	6.0	6.3	6.5	6.3	5.9	5.8	6.1	5.1	5.5	5.6	5.7	6.0	6.0	6.1	6.4
Total	30-39 years	Ishøj	9.3	8.6	8.6	8.4	8.8	8.3	7.0	8.4	8.9	8.6	8.0	8.1	8.8	8.7	8.5	8.0	7.6	7.3	6.3	7.1	6.8	6.8	6.7	6.9	7.5	7.3
Total	30-39 years	Lyngby-Taarbæk	3.5	3.5	3.4	3.2	3.1	2.9	2.9	2.8	2.9	3.1	3.4	3.4	3.5	3.4	3.4	3.0	2.9	2.8	3.1	3.3	3.1	3.2	3.3	3.3	3.6	3.6
Total	30-39 years	Rødovre	6.2	6.0	5.9	5.3	5.5	5.2	4.9	5.6	5.7	5.9	5.6	5.8	6.1	6.4	6.2	5.6	5.6	5.8	5.6	5.7	5.8	5.4	5.5	5.5	5.7	5.7
Total	30-39 years	Vallensbæk	4.5	4.5	4.6	4.5	5.1	4.9	4.5	4.7	4.8	4.6	4.6	4.5	4.6	4.0	4.6	4.5	4.6	4.4	3.7	3.8	3.4	3.5	3.4	3.6	3.8	3.7
Total	30-39 years	Province Nordsjælland	4.7	4.6	4.5	4.2	4.1	4.0	3.7	3.9	3.9	3.9	3.8	3.9	3.9	3.9	3.9	3.6	3.7	3.6	3.4	3.6	3.6	3.7	3.7	3.9	4.0	4.1
Total	30-39 years	Allerød	3.1	3.2	2.9	2.8	2.7	2.5	2.7	2.7	2.4	2.5	2.6	2.5	2.3	2.7	2.7	2.1	2.3	2.4	2.5	2.6	2.5	2.8	2.8	3.2	3.1	3.3
Total	30-39 years	Egedal	3.9	3.6	3.6	3.4	3.6	3.5	3.1	3.2	3.2	3.3	3.3	3.7	3.6	3.5	3.6	3.2	3.3	3.4	3.2	3.5	3.6	3.7	3.6	3.7	3.7	3.7
Total	30-39 years	Fredensborg	4.9	5.0	4.8	4.6	4.3	4.4	3.9	4.4	4.7	4.3	4.2	4.6	4.3	3.9	4.0	3.5	3.6	3.6	3.3	3.7	3.5	3.4	3.3	3.7	3.9	4.0
Total	30-39 years	Frederikssund	4.9	5.0	4.8	4.3	4.4	4.4	4.2	4.3	4.2	4.3	4.2	3.9	3.8	4.1	3.6	3.3	3.5	3.6	3.3	3.6	3.3	3.5	3.7	3.9	4.3	4.3
Total	30-39 years	Furesø	3.5	3.3	3.3	3.1	3.2	3.1	3.0	3.2	3.0	3.3	3.3	3.3	3.5	3.7	4.0	3.9	3.7	3.4	2.9	3.1	3.2	3.3	3.2	3.1	3.5	3.7
Total	30-39 years	Gribskov	4.8	4.8	4.8	4.5	4.0	3.7	3.2	3.3	3.3	3.1	3.1	3.2	3.5	3.5	3.4	3.1	3.1	2.9	2.7	3.2	3.4	4.1	4.2	4.2	4.1	4.1
Total	30-39 years	Halsnæs	6.5	6.5	6.2	5.3	5.0	4.9	4.5	4.9	4.9	5.1	4.7	4.5	4.7	4.7	4.6	4.4	4.1	3.8	3.8	4.0	4.1	4.0	4.2	4.1	4.8	4.8
Total	30-39 years	Helsingør	6.8	6.6	6.4	6.1	5.7	5.3	4.9	5.3	5.3	5.3	5.2	5.4	5.6	5.5	5.3	5.3	5.5	5.3	4.9	5.0	5.4	5.0	5.1	5.7	6.0	5.9
Total	30-39 years	Hillerød	4.5	4.5	4.6	4.5	4.3	4.2	3.9	3.8	3.7	3.8	3.8	3.7	3.6	3.3	3.2	3.2	3.5	3.3	3.1	3.3	3.1	3.2	3.1	3.1	3.3	3.4
Total	30-39 years	Hørsholm	3.8	3.8	3.6	3.1	3.3	3.3	3.4	3.8	3.9	3.2	3.6	3.7	4.1	3.6	3.4	3.5	3.8	3.7	2.9	3.2	2.9	3.0	3.0	3.3	3.2	3.9
Total	30-39 years	Rudersdal	4.3	4.2	3.7	3.4	3.6	3.4	3.1	3.5	3.5	3.5	3.4	3.3	3.5	3.6	3.7	3.6	3.9	3.7	3.5	3.6	3.5	3.5	3.6	3.7	3.7	3.5
Total	30-39 years	Province Bornholm	7.1	7.1	6.5	5.9	4.8	4.3	4.2	4.1	4.9	6.0	6.5	7.0	7.5	6.6	6.2	4.9	4.3	4.0	3.4	3.4	4.0	5.1	6.0	6.8	6.7	6.6
Total	30-39 years	Bornholm	7.1	7.1	6.5	5.9	4.8	4.3	4.2	4.1	4.9	6.0	6.5	7.0	7.5	6.6	6.2	4.9	4.3	4.0	3.4	3.4	4.0	5.1	6.0	6.8	6.7	6.6
Total	30-39 years	Region Sjælland	6.1	6.0	6.0	5.6	5.4	5.2	4.8	5.0	5.0	5.0	5.1	5.1	5.4	5.3	5.3	4.8	4.7	4.6	4.4	4.6	4.6	4.7	4.8	5.0	5.3	5.2
Total	30-39 years	Province Østsjælland	4.6	4.6	4.5	4.3	4.3	4.0	3.9	4.1	4.0	4.0	4.0	3.9	3.9	3.9	4.0	3.6	3.7	3.7	3.4	3.7	3.8	3.8	3.9	3.9	4.2	4.1
Total	30-39 years	Greve	4.5	4.1	4.1	3.9	3.9	3.5	3.3	3.7	3.8	3.9	3.8	3.6	3.3	3.6	3.9	3.6	3.7	3.5	3.1	3.5	3.8	3.5	3.8	3.7	3.9	3.5
Total	30-39 years	Køge	4.9	5.0	4.9	4.8	4.7	4.4	4.2	4.2	4.3	4.2	4.4	4.4	4.7	4.7	4.8	4.1	4.3	4.2	4.0	4.2	4.3	4.4	4.4	4.5	4.9	4.7
Total	30-39 years	Lejre	4.1	4.2	3.8	3.7	4.0	3.6	3.4	3.9	3.5	3.6	3.8	3.7	3.8	3.7	3.8	3.2	3.0	3.3	3.4	3.4	3.5	3.6	3.7	3.9	4.0	3.8
Total	30-39 years	Roskilde	4.9	5.0	5.0	4.8	4.9	4.7	4.5	4.8	4.7	4.4	4.4	4.4	4.2	4.1	4.1	3.7	3.9	3.9	3.7	4.0	4.1	4.0	4.0	4.0	4.2	4.4
Total	30-39 years	Solrød	3.7	3.4	3.2	2.8	2.6	2.4	2.6	2.5	2.3	2.7	2.3	2.0	2.2	2.2	2.5	2.3	2.5	2.3	2.1	2.6	2.5	2.6	2.9	3.0	3.3	3.2
Total	30-39 years	Province Vest- og Sydsjælland	6.7	6.7	6.7	6.2	6.0	5.8	5.3	5.4	5.4	5.5	5.7	5.7	6.0	6.0	5.8	5.3	5.1	5.1	4.8	5.0	5.0	5.1	5.2	5.5	5.8	5.8
Total	30-39 years	Faxe	6.2	6.0	6.1	5.9	6.1	6.1	5.8	6.1	6.0	6.1	6.0	6.1	6.2	6.2	6.2	5.5	5.3	4.8	4.7	5.1	4.8	5.2	5.3	5.4	5.8	5.5
Total	30-39 years	Guldborgsund	7.9	7.9	8.7	8.2	7.7	7.5	6.9	7.1	7.0	7.2	7.7	7.7	7.9	7.9	7.5	6.5	6.3	6.5	6.0	6.2	6.4	6.3	6.4	6.9	7.2	7.4
Total	30-39 years	Holbæk	5.8	5.7	5.5	4.9	4.9	4.8	4.2	4.5	4.4	4.4	4.6	4.9	5.3	5.2	5.0	4.5	4.6	4.4	4.0	4.0	4.1	4.2	4.0	4.3	4.8	4.7
Total	30-39 years	Kalundborg	6.4	6.2	6.5	5.7	5.6	5.0	4.7	4.8	4.9	5.1	5.0	5.0	5.3	5.4	4.8	4.6	4.5	4.4	4.2	4.7	5.0	4.8	4.6	4.6	5.1	5.2
Total	30-39 years	Lolland	8.7	8.7	8.8	7.9	7.8	7.1	6.7	6.3	6.0	6.6	7.0	7.0	7.0	6.8	7.1	6.5	6.5	6.0	5.3	5.6	5.9	6.2	6.5	6.9	7.5	7.0
Total	30-39 years	Næstved	6.8	6.7	6.7	6.3	5.9	5.8	5.5	5.4	5.5	5.7	5.6	5.7	6.2	5.9	5.7	4.9	5.0	4.9	4.6	5.0	4.8	5.1	5.1	5.6	5.8	5.7
Total	30-39 years	Odsherred	8.8	8.0	8.2	7.9	7.3	7.2	6.4	6.0	6.3	6.2	6.4	6.3	6.8	6.8	6.6	6.1	5.8	5.7	5.6	5.6	6.0	5.6	6.3	6.6	7.1	6.5
Total	30-39 years	Ringsted	5.3	5.1	5.1	4.7	4.9	4.8	4.2	4.7	4.8	4.9	4.8	4.4	4.5	4.7	4.6	4.1	4.0	4.1	3.6	4.0	4.0	4.0	4.3	4.4	4.9	4.6
Total	30-39 years	Slagelse	6.5	6.7	6.5	5.9	5.5	5.5	4.9	4.9	5.0	5.0	5.2	5.3	5.7	5.6	5.6	5.3	5.0	5.1	5.0	5.0	4.8	5.1	5.1	5.6	5.8	6.0
Total	30-39 years	Sorø	6.0	5.9	5.8	5.3	5.3	4.8	4.0	4.5	4.4	4.6	4.6	4.8	5.4	5.5	5.3	4.8	4.7	4.3	4.3	4.0	4.6	4.1	4.2	4.3	4.8	4.6
Total	30-39 years	Stevns	6.5	6.5	6.5	5.5	4.9	5.3	5.0	4.6	4.4	4.7	5.2	4.6	4.5	4.9	5.1	5.0	5.0	4.8	4.8	4.2	4.4	4.7	4.3	4.3	4.2	4.7
Total	30-39 years	Vordingborg	7.4	7.6	7.7	7.1	7.0	6.9	6.2	6.2	6.3	6.4	6.9	7.1	7.5	7.8	7.3	6.7	6.1	6.6	5.9	6.5	6.0	6.4	6.8	6.9	7.3	7.2
Total	30-39 years	Region Syddanmark	5.9	5.8	5.6	5.1	5.1	4.9	4.7	4.9	4.8	4.9	5.0	5.1	5.3	5.3	5.1	4.7	4.7	4.7	4.6	4.9	4.8	4.9	5.0	5.2	5.5	5.5
Total	30-39 years	Province Fyn	6.8	6.7	6.5	6.0	5.9	5.8	5.6	5.7	5.6	5.6	5.7	5.9	6.2	6.1	5.9	5.4	5.4	5.6	5.4	5.8	5.6	5.7	5.8	5.9	6.2	6.2
Total	30-39 years	Assens	6.0	5.8	5.9	5.4	4.8	5.0	4.5	4.5	4.4	4.6	5.2	5.1	5.4	5.8	5.5	4.8	4.8	4.7	4.6	5.1	4.9	5.0	5.1	5.4	5.6	5.3
Total	30-39 years	Faaborg-Midtfyn	6.4	6.4	5.9	5.3	5.1	5.0	5.0	5.6	5.1	5.1	5.1	5.1	5.4	5.5	5.4	4.8	4.6	4.6	4.3	4.7	4.5	4.6	5.0	5.4	5.7	5.8
Total	30-39 years	Kerteminde	7.2	6.8	6.8	5.8	5.7	5.8	5.2	6.0	5.8	5.5	5.7	5.9	5.9	6.0	5.6	5.2	5.3	5.2	4.5	5.6	5.2	5.0	5.4	5.7	5.8	5.9
Total	30-39 years	Langeland	10.4	10.0	8.2	7.6	6.9	6.7	5.8	6.5	7.2	7.7	7.5	8.6	8.1	7.7	7.2	6.6	5.6	6.1	6.8	7.3	7.0	7.6	7.7	9.1	10.1	8.7
Total	30-39 years	Middelfart	4.3	4.7	4.9	4.0	4.0	4.0	3.2	3.6	3.5	4.0	4.0	4.3	4.4	4.3	4.0	3.9	3.6	3.6	3.3	3.5	3.3	3.3	3.6	3.9	4.2	4.0
Total	30-39 years	Nordfyns	6.7	6.3	5.9	5.1	5.1	5.1	5.1	5.4	5.8	5.6	5.7	5.7	6.1	6.0	5.6	4.9	4.9	5.1	5.1	5.6	5.9	5.9	5.8	5.8	6.5	6.3
Total	30-39 years	Nyborg	6.7	5.8	5.7	5.8	5.3	5.2	5.4	4.9	4.8	5.0	5.2	5.6	6.0	5.6	5.2	4.9	4.8	4.7	4.6	5.1	5.3	5.6	5.7	5.8	6.3	6.4
Total	30-39 years	Odense	7.2	7.2	7.0	6.6	6.6	6.5	6.3	6.4	6.1	6.2	6.1	6.3	6.6	6.5	6.4	6.0	6.1	6.3	6.1	6.4	6.2	6.3	6.3	6.2	6.5	6.6
Total	30-39 years	Svendborg	7.3	6.9	6.7	6.2	6.4	6.4	6.0	5.9	5.8	5.8	5.5	5.9	6.5	6.4	6.3	5.7	5.7	6.0	5.7	6.5	6.0	5.8	6.2	6.9	6.8	6.5
Total	30-39 years	Ærø	6.6	6.3	6.3	6.2	5.6	5.2	4.6	4.4	5.3	6.6	7.3	8.2	8.8	8.0	8.6	7.4	6.5	7.2	4.9	5.5	6.5	6.5	7.2	7.5	9.8	9.5
Total	30-39 years	Province Sydjylland	5.2	5.2	5.0	4.5	4.5	4.4	4.1	4.4	4.4	4.4	4.5	4.6	4.8	4.8	4.6	4.2	4.2	4.2	4.0	4.3	4.2	4.4	4.5	4.7	5.0	5.0
Total	30-39 years	Billund	4.5	4.8	4.2	4.0	4.0	3.6	2.9	3.1	3.3	3.5	3.7	3.9	3.9	3.9	3.6	3.1	2.9	2.9	2.5	2.7	3.3	3.7	4.1	4.4	4.4	4.6
Total	30-39 years	Esbjerg	5.6	5.6	5.4	5.0	4.9	4.5	4.2	4.7	4.4	4.4	4.6	4.6	4.7	4.9	4.6	4.2	4.1	4.0	4.0	4.1	3.9	4.0	4.0	4.3	4.7	4.8
Total	30-39 years	Fanø	8.5	9.9	10.3	8.6	8.7	8.0	5.0	5.8	5.0	5.3	6.7	8.0	8.7	10.0	8.8	7.5	7.3	6.8	4.7	5.4	4.3	4.3	5.6	5.4	6.7	7.1
Total	30-39 years	Fredericia	6.5	6.4	6.5	6.4	6.3	6.2	5.7	5.7	5.9	6.0	6.1	6.5	6.5	6.4	6.4	5.9	5.7	6.0	5.8	6.0	5.7	5.7	5.7	5.8	6.0	6.3
Total	30-39 years	Haderslev	5.5	5.2	5.4	4.7	4.7	4.5	4.3	4.5	4.6	4.6	4.5	4.6	5.2	5.4	5.3	4.5	4.7	4.6	4.7	4.8	4.5	5.2	5.4	5.7	6.1	6.0
Total	30-39 years	Kolding	4.9	4.7	4.7	4.3	4.3	4.2	4.1	4.6	4.5	4.5	4.4	4.5	4.5	4.7	4.8	4.6	4.6	4.5	4.3	4.4	4.2	4.4	4.7	4.6	5.0	4.9
Total	30-39 years	Sønderborg	5.8	5.8	5.2	4.7	4.8	4.5	4.1	4.5	4.8	4.7	4.8	5.1	5.1	5.1	4.8	4.3	4.3	4.8	4.5	4.6	4.8	4.8	5.0	5.2	5.7	5.8
Total	30-39 years	Tønder	5.0	4.7	4.8	4.1	3.8	3.7	3.8	4.0	3.8	3.8	3.9	4.4	4.6	4.7	4.2	3.6	3.7	3.5	3.1	3.7	4.2	4.3	4.6	5.2	5.6	5.2
Total	30-39 years	Varde	4.5	4.5	4.4	3.7	3.5	3.4	3.0	3.5	3.5	3.6	3.9	4.2	4.6	4.2	3.9	3.4	3.0	3.0	2.9	3.3	3.3	3.4	3.6	3.8	4.4	4.5
Total	30-39 years	Vejen	4.6	4.3	4.2	3.7	3.8	3.5	3.2	3.4	3.5	3.8	4.0	4.0	4.2	3.8	3.7	3.6	3.7	4.0	3.6	3.7	3.7	3.6	3.9	4.2	4.4	4.3
Total	30-39 years	Vejle	4.8	4.8	4.4	4.0	4.1	4.2	4.1	4.2	4.3	4.3	4.3	4.2	4.4	4.3	4.2	3.7	3.9	3.8	3.7	4.2	4.1	4.2	4.5	4.5	4.7	4.7
Total	30-39 years	Aabenraa	5.6	5.5	5.3	4.9	5.0	5.0	4.6	4.9	4.5	4.4	4.6	4.8	5.0	4.9	5.0	4.3	4.3	4.6	4.1	4.6	4.7	4.6	4.7	4.4	4.7	5.0
Total	30-39 years	Region Midtjylland	5.1	5.1	5.0	4.6	4.6	4.5	4.3	4.7	4.6	4.7	4.6	4.7	5.0	5.0	4.8	4.4	4.5	4.5	4.4	4.7	4.6	4.7	4.7	4.9	5.1	5.1
Total	30-39 years	Province Østjylland	5.2	5.2	5.0	4.6	4.7	4.6	4.5	4.8	4.7	4.8	4.8	4.8	5.0	5.1	4.9	4.5	4.7	4.7	4.7	5.0	4.8	4.8	4.9	5.0	5.2	5.2
Total	30-39 years	Favrskov	3.7	3.3	3.4	2.7	2.7	2.8	2.8	3.1	3.1	3.4	3.4	3.7	3.7	3.9	3.6	3.1	3.1	3.1	2.7	3.0	2.9	3.1	3.2	3.5	4.0	4.2
Total	30-39 years	Hedensted	3.5	3.4	3.5	3.0	3.0	2.9	2.8	3.0	2.9	3.2	3.2	3.2	3.5	3.5	3.5	3.2	3.3	3.1	2.8	2.9	3.0	3.0	3.3	3.5	3.7	3.5
Total	30-39 years	Horsens	4.9	4.7	4.7	4.4	4.3	4.0	3.7	4.2	4.2	4.3	4.4	4.3	4.6	4.5	4.4	4.2	4.1	4.1	4.0	4.4	4.5	4.7	4.9	5.0	5.1	4.9
Total	30-39 years	Norddjurs	6.3	6.2	5.9	5.3	5.5	5.1	5.0	5.4	5.7	5.8	5.6	5.9	6.4	6.5	6.2	5.9	5.6	6.0	6.0	6.2	5.4	5.4	5.4	5.6	5.5	5.7
Total	30-39 years	Odder	5.4	5.3	5.4	5.0	5.1	5.0	4.6	4.9	4.7	4.0	4.1	4.6	4.4	4.5	4.6	4.0	4.3	3.9	3.7	3.8	3.7	3.9	4.3	4.5	5.3	5.1
Total	30-39 years	Randers	5.8	5.9	5.7	5.2	5.2	5.2	4.9	5.1	5.0	5.3	5.2	5.2	5.4	5.7	5.3	5.0	5.1	5.1	4.8	5.2	5.1	5.0	5.2	5.4	5.7	5.5
Total	30-39 years	Samsø	12.9	13.9	15.1	12.5	9.6	5.8	3.8	3.0	5.6	10.0	12.7	12.7	12.9	12.6	11.8	7.7	7.0	5.1	4.1	5.0	6.9	8.9	12.1	11.7	10.6	12.7
Total	30-39 years	Silkeborg	4.9	4.9	4.7	4.2	4.2	4.1	4.1	4.4	4.0	4.2	4.3	4.5	4.6	4.7	4.3	4.0	4.1	4.1	4.0	4.5	4.2	4.3	4.5	4.7	5.0	4.9
Total	30-39 years	Skanderborg	3.3	3.3	3.0	2.8	2.8	2.9	2.8	3.1	3.2	3.1	3.2	3.1	3.2	3.2	3.0	2.7	2.7	2.7	2.8	2.9	2.7	2.9	2.8	3.3	3.1	3.2
Total	30-39 years	Syddjurs	4.9	5.0	5.2	4.8	4.8	4.8	4.7	5.1	4.8	4.7	4.9	5.3	5.6	5.2	5.2	4.3	4.7	4.4	4.5	5.1	5.3	4.7	4.4	4.3	4.7	4.5
Total	30-39 years	Aarhus	5.7	5.8	5.6	5.2	5.5	5.3	5.3	5.6	5.6	5.5	5.4	5.4	5.7	5.8	5.7	5.3	5.5	5.6	5.7	6.1	5.8	5.7	5.6	5.7	5.8	5.9
Total	30-39 years	Province Vestjylland	5.0	5.1	5.0	4.5	4.3	4.3	3.9	4.3	4.4	4.4	4.4	4.5	4.8	4.8	4.6	4.2	4.1	4.1	3.9	4.2	4.2	4.3	4.5	4.6	4.9	4.8
Total	30-39 years	Herning	5.8	6.0	5.8	5.2	5.2	5.1	4.7	5.2	5.2	5.2	5.1	5.2	5.5	5.4	5.0	4.7	4.8	4.7	4.5	4.8	4.8	5.0	4.9	5.0	5.4	5.3
Total	30-39 years	Holstebro	4.5	4.4	4.2	3.5	3.3	3.3	2.9	3.3	3.8	3.6	3.6	3.8	3.7	3.9	3.7	3.3	3.3	3.3	3.1	3.5	3.5	3.4	3.8	4.2	4.5	4.4
Total	30-39 years	Ikast-Brande	5.5	5.5	5.3	5.3	5.0	4.6	3.8	4.3	4.2	4.2	4.3	4.6	5.0	5.0	4.7	4.2	3.9	3.8	3.5	3.8	4.0	4.2	4.3	4.5	4.5	4.6
Total	30-39 years	Lemvig	6.4	6.3	5.9	5.2	4.6	4.4	4.1	4.1	4.3	4.2	4.1	4.8	5.2	4.7	4.7	3.9	4.0	4.2	3.7	3.7	3.9	4.1	3.9	4.6	5.2	5.5
Total	30-39 years	Ringkøbing-Skjern	3.7	4.1	4.2	3.6	3.6	3.7	3.2	3.5	3.5	3.8	3.9	4.1	4.3	4.2	4.2	4.1	3.8	3.8	3.4	3.7	3.6	3.8	4.1	4.2	4.5	4.9
Total	30-39 years	Skive	4.6	4.4	4.4	3.8	3.6	3.4	3.6	3.8	3.5	3.6	3.4	3.8	4.3	4.3	3.9	3.6	3.4	3.5	3.6	3.9	3.8	3.5	3.6	3.4	3.6	3.4
Total	30-39 years	Struer	4.7	4.9	4.9	4.5	4.3	4.2	4.5	4.9	5.2	4.6	4.7	5.2	6.2	6.1	6.2	5.4	5.2	5.3	5.0	5.1	5.7	6.1	6.2	5.8	6.5	5.9
Total	30-39 years	Viborg	5.1	5.1	5.0	4.5	4.5	4.6	4.4	4.8	4.8	5.0	4.8	4.8	5.0	5.1	4.9	4.5	4.5	4.1	4.2	4.4	4.5	4.7	4.8	5.0	5.2	4.8
Total	30-39 years	Region Nordjylland	6.5	6.4	6.2	5.7	5.5	5.3	5.1	5.4	5.3	5.3	5.4	5.5	5.8	5.9	5.5	5.0	5.0	4.9	4.8	5.1	4.9	5.1	5.2	5.5	6.1	6.0
Total	30-39 years	Province Nordjylland	6.5	6.4	6.2	5.7	5.5	5.3	5.1	5.4	5.3	5.3	5.4	5.5	5.8	5.9	5.5	5.0	5.0	4.9	4.8	5.1	4.9	5.1	5.2	5.5	6.1	6.0
Total	30-39 years	Brønderslev	6.9	6.7	6.5	6.1	6.1	5.3	4.9	5.3	4.8	5.0	5.6	5.9	5.9	5.8	5.6	5.3	4.6	4.5	4.2	4.9	5.0	5.5	5.1	5.5	6.0	5.7
Total	30-39 years	Frederikshavn	7.7	7.6	7.4	6.6	6.0	5.2	5.0	5.5	5.6	6.2	6.2	6.1	6.7	7.3	6.4	5.7	5.7	5.4	5.0	5.3	5.3	5.6	5.6	6.0	6.8	6.3
Total	30-39 years	Hjørring	7.0	6.9	6.9	6.0	5.7	5.2	4.9	5.1	5.1	4.8	4.7	5.1	5.7	5.7	5.3	4.7	4.7	4.6	4.8	4.5	4.2	4.6	4.8	5.2	5.9	5.7
Total	30-39 years	Jammerbugt	5.4	5.4	5.3	4.6	4.2	4.3	4.1	4.3	4.2	3.9	3.8	4.4	4.7	4.5	4.0	3.5	3.8	3.8	3.3	3.4	3.4	4.0	4.1	4.6	5.2	5.0
Total	30-39 years	Læsø	14.5	14.5	10.9	5.4	4.7	3.0	2.4	1.1	4.1	11.7	13.1	16.2	15.8	14.3	14.2	6.3	3.6	4.4	3.8	4.1	2.8	4.8	9.1	8.1	7.5	5.2
Total	30-39 years	Mariagerfjord	6.0	6.4	6.3	5.6	5.5	5.4	5.3	5.7	5.7	5.6	5.5	6.0	6.5	6.3	5.4	4.8	5.2	5.1	4.3	4.3	4.2	4.4	4.7	5.4	6.0	5.6
Total	30-39 years	Morsø	4.7	4.4	4.7	3.7	3.7	3.8	3.4	3.5	3.2	3.5	4.2	4.6	5.0	4.7	4.1	3.8	3.7	3.6	2.8	3.6	3.5	3.7	4.0	4.8	5.4	5.1
Total	30-39 years	Rebild	4.8	4.7	4.7	4.0	3.7	3.6	3.2	3.7	3.7	3.6	3.6	3.7	4.1	4.3	4.3	3.4	3.3	3.1	2.9	3.4	3.1	3.3	3.3	3.6	4.1	3.9
Total	30-39 years	Thisted	5.3	4.7	4.2	4.2	4.1	3.8	3.2	3.9	3.7	4.1	4.4	4.4	4.5	4.6	4.4	3.9	4.1	3.8	3.6	4.2	4.4	4.8	4.8	5.1	5.6	5.6
