ref_area,indicator,source,sex,classif1,time,obs_value,obs_status
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_DETAILS_Q,2020,1237.164,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_DETAILS_RSTU,2020,2888.177,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_TOTAL,2020,7525.291,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_A,2020,506.253,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_B,2020,41.678,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_C,2020,370.909,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_DE,2020,21.188,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_F,2020,79.634,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_G,2020,495.311,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_HJ,2020,154.046,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_I,2020,178.322,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_K,2020,130.097,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_LMN,2020,288.92,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_O,2020,563.455,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_P,2020,1920.367,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_Q,2020,798.228,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_DETAILS_RSTU,2020,1976.884,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_AGGREGATE_AGR,2020,4967.101,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_AGGREGATE_MAN,2020,4631.803,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_AGGREGATE_CON,2020,8214.394,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_AGGREGATE_MEL,2020,1327.153,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_AGGREGATE_MKT,2020,17937.411,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_AGGREGATE_PUB,2020,17833.761,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_AGGREGATE_AGR,2020,4460.849,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_AGGREGATE_MAN,2020,4260.894,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_AGGREGATE_CON,2020,8134.76,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_AGGREGATE_MEL,2020,1264.287,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_AGGREGATE_MKT,2020,16690.715,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_AGGREGATE_PUB,2020,12574.828,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_AGGREGATE_AGR,2020,506.253,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_AGGREGATE_MAN,2020,370.909,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_AGGREGATE_CON,2020,79.634,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_AGGREGATE_MEL,2020,62.866,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_AGGREGATE_MKT,2020,1246.696,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_AGGREGATE_PUB,2020,5258.934,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_SECTOR_TOTAL,2020,54911.622,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_SECTOR_AGR,2020,4967.101,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_SECTOR_IND,2020,14173.35,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_T,ECO_SECTOR_SER,2020,35771.173,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_SECTOR_TOTAL,2020,47386.332,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_SECTOR_AGR,2020,4460.849,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_SECTOR_IND,2020,13659.941,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_M,ECO_SECTOR_SER,2020,29265.542,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_SECTOR_TOTAL,2020,7525.291,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_SECTOR_AGR,2020,506.253,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_SECTOR_IND,2020,513.408,
X36,EMP_2EMP_SEX_ECO_NB,XA:8384,SEX_F,ECO_SECTOR_SER,2020,6505.63,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_TOTAL,2020,1024.652,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_A,2020,60.673,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_B,2020,7.22,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_C,2020,126.53,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_DE,2020,5.8,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_F,2020,185.427,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_G,2020,192.804,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_HJ,2020,64.718,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_I,2020,32.982,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_K,2020,11.125,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_LMN,2020,21.323,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_O,2020,129.904,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_P,2020,102.777,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_Q,2020,41.715,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_DETAILS_RSTU,2020,41.653,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_TOTAL,2020,859.066,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_A,2020,50.06,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_B,2020,7.136,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_C,2020,111.658,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_DE,2020,5.514,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_F,2020,184.816,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_G,2020,175.885,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_HJ,2020,61.261,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_I,2020,30.614,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_K,2020,8.234,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_LMN,2020,15.73,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_O,2020,116.237,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_P,2020,41.651,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_Q,2020,23.082,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_DETAILS_RSTU,2020,27.19,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_TOTAL,2020,165.586,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_A,2020,10.613,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_B,2020,0.084,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_C,2020,14.872,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_DE,2020,0.286,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_F,2020,0.611,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_G,2020,16.92,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_HJ,2020,3.457,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_I,2020,2.368,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_K,2020,2.892,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_LMN,2020,5.593,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_O,2020,13.667,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_P,2020,61.126,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_Q,2020,18.633,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_DETAILS_RSTU,2020,14.464,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_AGGREGATE_AGR,2020,60.673,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_AGGREGATE_MAN,2020,126.53,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_AGGREGATE_CON,2020,185.427,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_AGGREGATE_MEL,2020,13.021,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_AGGREGATE_MKT,2020,322.953,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_AGGREGATE_PUB,2020,316.049,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_AGGREGATE_AGR,2020,50.06,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_AGGREGATE_MAN,2020,111.658,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_AGGREGATE_CON,2020,184.816,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_AGGREGATE_MEL,2020,12.65,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_AGGREGATE_MKT,2020,291.723,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_AGGREGATE_PUB,2020,208.159,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_AGGREGATE_AGR,2020,10.613,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_AGGREGATE_MAN,2020,14.872,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_AGGREGATE_CON,2020,0.611,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_AGGREGATE_MEL,2020,0.37,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_AGGREGATE_MKT,2020,31.229,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_AGGREGATE_PUB,2020,107.891,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_SECTOR_TOTAL,2020,1024.652,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_SECTOR_AGR,2020,60.673,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_SECTOR_IND,2020,324.978,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_T,ECO_SECTOR_SER,2020,639.002,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_SECTOR_TOTAL,2020,859.066,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_SECTOR_AGR,2020,50.06,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_SECTOR_IND,2020,309.124,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_M,ECO_SECTOR_SER,2020,499.882,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_SECTOR_TOTAL,2020,165.586,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_SECTOR_AGR,2020,10.613,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_SECTOR_IND,2020,15.854,
X37,EMP_2EMP_SEX_ECO_NB,XA:8423,SEX_F,ECO_SECTOR_SER,2020,139.12,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_TOTAL,2020,13966.52,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_A,2020,2047.148,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_B,2020,151.427,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_C,2020,1224.414,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_DE,2020,132.647,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_F,2020,1658.284,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_G,2020,2290.735,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_HJ,2020,1199.644,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_I,2020,299.191,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_K,2020,215.045,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_LMN,2020,606.747,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_O,2020,1620.591,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_P,2020,1259.155,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_Q,2020,566.053,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_DETAILS_RSTU,2020,695.439,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_TOTAL,2020,12033.11,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_A,2020,1793.17,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_B,2020,146.17,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_C,2020,1017.653,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_DE,2020,125.539,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_F,2020,1644.474,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_G,2020,2141.858,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_HJ,2020,1160.185,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_I,2020,279.302,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_K,2020,170.346,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_LMN,2020,526.275,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_O,2020,1438.689,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_P,2020,763.035,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_Q,2020,332.305,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_DETAILS_RSTU,2020,494.108,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_TOTAL,2020,1933.411,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_A,2020,253.978,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_B,2020,5.256,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_C,2020,206.761,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_DE,2020,7.108,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_F,2020,13.81,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_G,2020,148.877,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_HJ,2020,39.459,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_I,2020,19.889,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_K,2020,44.698,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_LMN,2020,80.473,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_O,2020,181.903,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_P,2020,496.119,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_Q,2020,233.748,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_DETAILS_RSTU,2020,201.332,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_AGGREGATE_AGR,2020,2047.148,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_AGGREGATE_MAN,2020,1224.414,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_AGGREGATE_CON,2020,1658.284,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_AGGREGATE_MEL,2020,284.074,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_AGGREGATE_MKT,2020,4611.363,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_AGGREGATE_PUB,2020,4141.238,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_AGGREGATE_AGR,2020,1793.17,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_AGGREGATE_MAN,2020,1017.653,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_AGGREGATE_CON,2020,1644.474,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_AGGREGATE_MEL,2020,271.71,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_AGGREGATE_MKT,2020,4277.967,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_AGGREGATE_PUB,2020,3028.137,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_AGGREGATE_AGR,2020,253.978,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_AGGREGATE_MAN,2020,206.761,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_AGGREGATE_CON,2020,13.81,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_AGGREGATE_MEL,2020,12.364,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_AGGREGATE_MKT,2020,333.396,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_AGGREGATE_PUB,2020,1113.101,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_SECTOR_TOTAL,2020,13966.52,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_SECTOR_AGR,2020,2047.148,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_SECTOR_IND,2020,3166.772,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_T,ECO_SECTOR_SER,2020,8752.601,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_SECTOR_TOTAL,2020,12033.11,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_SECTOR_AGR,2020,1793.17,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_SECTOR_IND,2020,2933.836,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_M,ECO_SECTOR_SER,2020,7306.104,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_SECTOR_TOTAL,2020,1933.411,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_SECTOR_AGR,2020,253.978,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_SECTOR_IND,2020,232.935,
X38,EMP_2EMP_SEX_ECO_NB,XA:8424,SEX_F,ECO_SECTOR_SER,2020,1446.497,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_TOTAL,2020,29009.299,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_A,2020,619.524,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_B,2020,608.507,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_C,2020,2306.002,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_DE,2020,306.605,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_F,2020,5566.571,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_G,2020,3710.981,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_HJ,2020,1460.216,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_I,2020,1394.11,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_K,2020,436.829,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_LMN,2020,2246.299,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_O,2020,3276.428,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_P,2020,2139.952,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_Q,2020,1144.571,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_DETAILS_RSTU,2020,3792.706,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_TOTAL,2020,24668.636,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_A,2020,612.767,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_B,2020,577.898,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_C,2020,2240.692,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_DE,2020,296.102,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_F,2020,5504.502,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_G,2020,3461.181,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_HJ,2020,1354.997,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_I,2020,1243.106,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_K,2020,357.312,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_LMN,2020,2048.323,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_O,2020,3003.497,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_P,2020,1174.326,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_Q,2020,701.185,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_M,ECO_DETAILS_RSTU,2020,2092.749,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_TOTAL,2020,4340.663,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_A,2020,6.757,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_B,2020,30.609,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_C,2020,65.309,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_DE,2020,10.503,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_F,2020,62.069,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_G,2020,249.799,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_HJ,2020,105.22,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_I,2020,151.004,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_K,2020,79.517,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_LMN,2020,197.976,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_O,2020,272.931,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_P,2020,965.627,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_Q,2020,443.386,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_F,ECO_DETAILS_RSTU,2020,1699.956,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_AGGREGATE_AGR,2020,619.524,
X39,EMP_2EMP_SEX_ECO_NB,XA:8425,SEX_T,ECO_AGGREGATE_MAN,2020,2306.002,
